3.005999932810664177e+01
3.503999921679496765e+01
3.665999918058514595e+01
3.374999924562871456e+01
3.774999915622174740e+01
3.680999917723238468e+01
3.398999924026429653e+01
3.639999918639659882e+01
3.382999924384057522e+01
3.115999930351972580e+01
3.744999916292726994e+01
3.563999920338392258e+01
3.461999922618269920e+01
3.635999918729066849e+01
3.415999923646450043e+01
3.576999920047819614e+01
3.534999920986592770e+01
3.656999918259680271e+01
3.366999924741685390e+01
3.592999919690191746e+01
